FName,LName,AreaCode,Phone,City,State,Zip,MaritalStatus,HasChild,Salary,Rate DOUBLE,SingleExemp,ChildExemp
Umeshwar,Dybjer,878,187-1205,PLUMSTEADVILLE,PA,18949,S,Y,90500,3.07,0,0
Dang,Messmer,260,127-1480,EVANSVILLE,IN,47719,M,N,92000,3.4,0,0
Syed,Huttel,503,115-1274,IMBLER,OR,97841,M,N,18500,9.0,0,0
Nasir,Diderrich,505,159-1636,LINCOLN,NM,88338,M,Y,46500,5.3,0,3300
Narjes,Buchholz,617,128-1894,SAGAMORE,MA,2561,S,N,51500,5.3,3575,0
Melissa,Matsuyama,202,132-1049,WASHINGTON,DC,20053,M,N,17000,6.075,0,0
Honesty,Wilfing,202,144-1210,WASHINGTON-typoNORTH FORT MYERS,MI,20218,M,Y,72000,9.0,0,1370
Daishiro,Ali,208,162-1549,MARSING,ID,83639,S,N,58000,7.8,3300,0
Lorna,Porkaew,337,171-1219,PATTERSON,LA,70392,M,Y,83000,6.0,0,1000
Jude,Straube,307,186-1011,HYATTVILLE,WY,82428,S,Y,38500,0.0,0,0
Michalis,Lebib,307,164-1422,FRANNIE,WY,82423,S,N,13000,0.0,0,0
Kinya,Reenskaug,304,113-2005,HARTS,WV,25524,S,N,52000,5.9399996,2000,0
Xuefei,Moussiaux,815,130-1147,PULASKI,IL,62976,M,N,16000,3.0,0,0
Eric,Bowhill,502,199-1978,SAINT FRANCIS,KY,40062,S,N,13500,2.5833333,20,0
Jung,Stemmer,302,170-1510,LITTLE CREEK,DE,19961,S,N,15500,2.915909,110,0
ChengFu,Weingarten,714,148-1722,NORTH FORT MYERS,CA-typoWV,93301,S,Y,25000,5.410157,87,272
Wasim,Serre,253,123-1355,SEATTLE,WA,98175,S,Y,52500,0.0,0,0
Takehiro,Labarthe,620,147-1213,FORD,KS,67842,S,N,51500,6.45,2250,0
Lil,Biolsi,224,109-1294,CHICAGO,IL,60608,S,N,100000,3.0,2000,0
Vivan,Ogawa,262,123-2096,DE FOREST,WI,53532,S,N,63000,5.5410376,700,0
Isik,Pietra,925,132-1840,HEMET,CA,92546,M,N,24000,5.17408,0,0
Barinderpal,Franaszczuk,551,105-1094,NORTH FORT MYERS,NJ-typoGA,8732,M,N,99000,2.645896,0,0
Sadali,Kermarrec,651,138-2070,LA VETA,NV,55170,M,N,17000,5.35,0,0
Usama,Beuter,662,184-1231,BLUE SPRINGS,MS,38828,S,N,36500,5.0,6000,0
Eduardo,Vaudenay,701,175-1628,LANSFORD,ND,58750,M,Y,85500,2.7468474,0,3300
Sanzheng,Soundararajan,941,127-1856,FORT LAUDERDALE,FL,33313,M,N,25000,0.0,0,0
Divine,Pezze,480,135-1294,SIERRA VISTA,AZ,85671,S,Y,96500,4.21075,2100,2300
Teemu,Brackx,307,148-1925,BIG HORN,WY,82833,M,Y,71500,0.0,0,0
Fortune,Holthofer,617,183-1526,LYNN,MA,1904,S,N,57500,5.3,3575,0
Jayaram,Dharanipragada,302,116-1300,WILMINGTON,DE,19884,M,N,64000,5.95,0,0
Pentti,Leutenegger,308,174-1488,ELKHORN,NE,68022,S,Y,56500,6.84,103,103
Trung,Putfarken,513,131-1168,CUYAHOGA FALLS,OH,44223,M,N,63000,2.6373026,0,0
Shim,Boujemaa,217,198-1210,SPRINGFIELD,IL,62746,M,N,2500,3.0,0,0
Saul,Constantineau,251,164-1458,MADISON LAKE,CT,35443,M,Y,41500,5.0,0,300
Deepa,Messmer,302,185-1235,LINCOLN,DE,19960,S,N,86000,5.95,110,0
Asger,Bennet,818,103-1128,NEWHALL,CA,91322,S,N,60000,9.3,87,0
Koldo,Reps,503,144-1181,VENETA,OR,97487,S,N,15500,9.0,159,0
Siau,Andersson,701,108-1162,GRAND FORKS,ND,58201,S,Y,79000,2.6714978,3300,3300
Tsipora,Msuda,912,182-2083,SILOAM,GA,30665,M,Y,22500,6.0,0,3000
Bay,Hogarth,787,188-2031,ADJUNTAS,PR,601,S,N,17000,0.0,0,0
Chihping,Bage,406,160-1103,TREGO,MT,59934,S,N,27000,6.9,1900,0
Izaskun,Grisedale,847,171-2011,OCONEE,IL,62553,S,N,42000,3.0,2000,0
Irs'hak,Malita,435,125-1065,SALT LAKE CITY,UT,84134,S,N,45000,7.0,2475,0
Sherry,Metge,307,131-1623,KINNEAR,WY,82516,S,Y,77000,0.0,0,0
Abdelilah,Nishizeki,304,175-1649,ARBOVALE,WV,24915,M,N,86500,6.5,0,0
Keiki,Hudlicka,724,102-1448,PHILIPSBURG,PA,16866,M,Y,7000,3.07,0,0
Guiseppe,Belanche,601,152-1263,VERONA,MS,38879,M,N,84500,5.0,0,0
Rieko,Guvenir,813,123-1463,CRYSTAL RIVER,FL,34423,S,N,35000,0.0,0,0
Jayavel,Malhotra,405,125-1758,STONEWALL,OK,74871,S,Y,9000,5.611111,1000,1000
Ramsey,Simutis,501,100-1760,SEARCY,AR,72145,S,Y,11000,2.8168998,20,20
Hein,Sudkamp,603,134-1340,GILFORD-typoNORTH FORT MYERS,NH-typoNV,3249,S,Y,43500,0.0,0,0
Yuzhong,Berglund,317,173-1509,LAGRO,IN,46941,M,N,4500,3.4,0,0
Eithan,Meacham,267,122-1387,MILFORD,PA,18337,S,N,33500,3.07,0,0
Seongtaek,Satyanarayanan,701,104-1078,KNOX,ND,58343,S,N,84500,2.7352552,3300,0
Joosun,Kallman,479,124-2018,STEPHENS,AR,71764,S,N,40000,7.0,20,0
Fikri,Hempstead,602,104-1264,LAKE HAVASU CITY,AZ,86403,S,Y,67000,3.7535,2100,2300
Roma,Zueger,559,199-1119,PASADENA,CA,91191,S,Y,63000,9.3,87,272
Cung,Travis,856,104-1970,PISCATAWAY,NJ,8854,M,Y,73500,2.2437396,0,1500
Unal,Sinha,907,141-1952,SAINT GEORGE ISLAND,AK,99591,M,Y,98500,0.0,0,0
Oldrich,Caelen,870,185-1960,SALEM,AR,72576,M,Y,91000,7.0,0,20
Egidio,Faron,301,197-1611,BRYANS ROAD-typoLA VETA,WV,20616,M,Y,99000,4.75,0,2400
Pavla,Carciofini,909,174-1077,FRIANT,CA,93626,M,Y,74000,9.3,0,272
Zdravko,Schlenzig,401,104-1770,SAUNDERSTOWN,RI,2874,S,N,93500,0.0,0,0
Jorrge,Burgard,920,124-2054,HARTMAN,WV,54626,S,N,26000,4.898157,700,0
Zarka,Dandapani,939,133-1884,SABANA HOYOS,PR,688,M,Y,34500,0.0,0,0
Ermanno,Lubin,808,104-1547,LAHAINA,HI,96761,S,N,31000,6.6276317,1040,0
Jingzhong,Desnoyer,801,171-1766,OREM,UT,84097,M,N,93500,7.0,0,0
Vijaya,Skillicorn,541,174-1519,SALEM,OR,97313,S,N,22500,9.0,159,0
Erzsebet,Patrick,517,165-1170,MULLETT LAKE,MI,49761,M,N,6000,3.9,0,0
Darlene,Lecroq,701,120-1801,MAXBASS-typoMADISON LAKE,ND-typoWV,58760,S,N,82000,2.7062745,3300,0
Shimshon,Nauman,920,125-1316,ABRAMS-typoALMONT,CT,54101,M,N,97000,6.1317925,0,0
Rimon,Gladman,909,168-1117,LOS ANGELES,CA,90096,M,N,1500,1.0,0,0
Jarek,Koitz,505,110-1684,SANTA FE,NM,87507,M,Y,71500,5.3,0,3300
Ross,Corso,906,174-1940,PINCKNEY,MI,48169,S,Y,53500,3.9,3100,3100
Nizar,Rivest,701,132-1778,GRENORA,ND,58845,M,Y,75500,2.630925,0,3300
Guoqing,Shinagawa,478,173-1986,NEWINGTON,GA,30446,S,Y,68000,6.0,2700,3000
Subbu,Zunino,435,160-1239,TROPIC,UT,84776,M,Y,51000,7.0,0,2475
Rajendran,Kavvadias,682,135-1880,NORTH FORT MYERS,IA,75938,S,Y,19000,0.0,0,0
Madge,Nieuwejaar,970,114-1544,DENVER,CO,80291,S,N,66000,4.63,0,0
Caterina,Heffernan,805,174-1252,LAKEWOOD,CA,90715,S,N,19000,3.993694,87,0
Knuth,Thimbleby,302,157-1794,WOODSIDE,DE,19980,S,N,43500,4.825,110,0
Frederique,Devie,302,176-1847,WILMINGTON,DE,19896,M,N,67500,5.95,0,0
Hongbin,Lucio,262,171-1345,MINERAL POINT,WI,53565,M,Y,58000,5.4541616,0,400
Nikola,Usdin,859,191-1778,HARDIN,KY,42048,S,N,16000,2.7222223,20,0
Aarni,Buttyan,603,135-2055,EATON CENTER,NH,3832,S,N,71500,0.0,0,0
Bahram,Nuzman,605,103-1417,BERESFORD,SD,57004,S,Y,4500,0.0,0,0
Wagar,Kero,314,151-1030,SPRINGFIELD,MO,65807,M,N,8000,5.4375,0,0
Samir,Sztandera,404,129-1540,HOBOKEN,GA,31542,S,Y,22500,6.0,2700,3000
Mayuko,Meuter,701,154-1999,BURLINGTON,ND,58722,M,Y,35500,2.167235,0,3300
Hae,Nussche,602,186-1012,GLOBE,AZ,85502,S,Y,68500,3.7767498,2100,2300
Thoshiro,Older,701,118-1557,BISMARCK,ND,58507,M,Y,57500,2.4222646,0,3300
Anisoara,Vassilakis,307,150-1616,MC KINNON,WY,82938,S,Y,29000,0.0,0,0
Azad,Krivanek,207,123-1512,NEW PORTLAND,ME,4961,S,Y,99500,8.5,2850,2850
Valentinas,Junot,808,189-1720,NAALEHU,HI,96772,S,Y,6000,2.1210527,1040,1040
Gabriella,Cavin,205,179-1017,EMPIRE,AL,35063,S,Y,35000,5.0,1500,300
Hugh,Jahnichen,302,103-1759,DOVER,DE,19906,S,Y,32500,4.075,110,110
Joachim,Chi,208,104-2010,SWAN VALLEY,ID,83449,M,Y,41500,7.8,0,3300
Hikaru,Noah,505,104-1922,PICACHO,NM,88343,S,N,38500,5.3,3300,0
Kieran,Ausserhofer,207,115-1321,PARIS,ME,4271,M,Y,52000,8.5,0,2850
Kristof,Backes,501,158-1512,CAMDEN-typoNORTH FORT MYERS,AR-typoWV,71711,M,N,27500,6.760966,0,0
Emil,Schiel,501,195-1520,CROCKETTS BLUFF,AR,72038,M,N,52000,7.0,0,0
Serhan,Dinkloh,307,117-1660,MEDICINE BOW,WY,82329,S,N,19500,0.0,0,0
Springer,Serov,507,154-1177,LAKEVILLE,MN,55044,S,N,94500,7.85,3300,0
Erol,Tsotsos,510,158-2032,CLEARLAKE OAKS,CA,95423,S,Y,39500,8.833276,87,272
Sajjad,Halfin,603,143-1673,MOULTONBOROUGH,NH,3254,M,N,51000,0.0,0,0
Swaminathan,Haldar,505,100-1850,LOVINGTON,NM,88260,S,Y,42500,5.3,3300,3300
Jim,Hambrusch,870,148-1186,NORTH LITTLE ROCK,AR,72119,S,Y,3500,1.0241425,20,20
Shyamsundar,Henderson,636,138-1435,KANSAS CITY,MO,64139,S,N,62500,6.0,2100,0
Yon,Leiba,814,105-1962,BIG COVE TANNERY,PA,17212,S,N,62000,3.07,0,0
Wee,Tusera,781,160-1560,GOSHEN,MA,1032,S,N,47500,5.3,3575,0
Luong,Deter,541,148-1621,BAY CITY,OR,97107,M,N,89000,9.0,0,0
Zoltan,Danecki,973,168-1922,TRENTON,NJ,8625,S,Y,50500,1.8810104,1000,1500
Hisanori,Samadani,443,172-1374,NEAVITT,MD,21652,M,N,18500,4.75,0,0
Hungwen,Comte,781,138-2019,NORTH ANDOVER,MA,1845,M,Y,32500,5.3,0,1000
Peri,O'Reagan,860,115-1696,WEST MYSTIC,CT,6388,S,N,77500,5.0,12750,0
Piercarlo,Manago,939,149-1979,AIBONITO,PR,705,M,Y,3500,0.0,0,0
Silke,Eyal,410,130-1473,HARTMAN,MD-typoCT,21075,S,N,44500,4.75,2400,0
Jonna,Poehlman,414,111-1894,CLAM LAKE,WI,54517,S,Y,12000,4.6549053,700,400
Nelley,Derby,434,126-1474,NOTTOWAY,VA,23955,M,N,73000,5.75,0,0
Ina,Krawitz,425,144-1118,WOODINVILLE,WA,98072,S,N,25500,0.0,0,0
Komei,Gronowski,334,199-1121,CALVERT,AL,36513,S,Y,55000,5.0,1500,300
Kip,Merey,213,112-1478,SHAVER LAKE,CA,93664,M,Y,87500,9.3,0,272
Satosi,Bearman,563,118-1384,WATERLOO,IA,50704,S,Y,65000,8.98,40,40
Toyohisa,Desai,316,137-1508,LOGAN,KS,67646,M,Y,6500,3.5,0,2250
Chengxiang,Luth,571,153-1255,FLINT HILL,VA,22627,S,N,63000,5.75,900,0
Arupratan,Klippgen,504,168-2039,NEW ORLEANS,LA,70131,S,N,34000,6.0,4500,0
Erin,Fontan,402,199-2015,BROADWATER,NE,69125,S,N,55000,6.84,103,0
Forman,Teniente,802,132-1344,SOUTH HERO,VT,5486,M,Y,92500,4.845456,0,3300
Naohiro,Lukose,360,109-1936,TACOMA,WA,98477,M,Y,43500,0.0,0,0
Wijesuriya,Suzaki,239,175-1073,LAKELAND,FL,33815,S,Y,8500,0.0,0,0
Hironoby,Skurczynski,785,144-1585,MOUND CITY,KS,66056,S,N,67500,6.45,2250,0
Anshu,Dreier,754,103-1867,ORANGE PARK,FL,32073,M,Y,70000,0.0,0,0
Elissa,Drach,402,132-1783,LA VETA,WV,68352,M,Y,54500,6.84,0,103
Yvette,Ishisone,870,175-1392,UNIONTOWN,AR,72955,M,Y,60000,7.0,0,20
Harpreet,Boese,234,187-1090,HOLLAND,OH,43528,M,N,56500,2.421536,0,0
Hala,Windisch,970,103-1925,CIMARRON,CO,81220,S,Y,36500,4.63,0,0
Jiann,Aboulnasr,802,146-1616,SAINT ALBANS BAY,VT,5481,S,Y,19000,3.6,3300,3300
Xuan,Rand,310,128-2009,SANTA MONICA,CA,90407,S,Y,27500,6.00035,87,272
Constance,Poujol,318,145-2033,MONROE,LA,71217,M,Y,69500,6.0,0,1000
Ruchir,Traunmuller,479,152-1952,HARTFORD,AR,72938,M,Y,46500,7.0,0,20
Mansoor,Soicher,614,108-1915,BERLIN HEIGHTS,OH,44814,M,Y,47000,2.1061845,0,1300
Peretz,Gitler,815,161-1845,OLNEY,IL,62450,S,N,71000,3.0,2000,0
Fabrizio,Kelleghan,401,136-1772,LINCOLN,RI,2865,M,Y,95500,0.0,0,0
Wilfred,Newbery,785,174-1720,HARPER,KS,67058,M,N,45500,6.45,0,0
Geraldine,Goil,503,103-2046,NORTH PLAINS,OR,97133,M,N,49000,9.0,0,0
Laxmikant,Lockwood,801,170-1761,WALES,UT,84667,S,N,68000,7.0,2475,0
Kee,Thibadeau,419,120-1389,CINCINNATI,OH,45258,S,N,77500,3.1186285,1300,0
Zhi,Hooman,662,108-2098,TINSLEY,MS,39173,M,N,60000,5.0,0,0
Kamal,Rain,310,197-1500,WALNUT CREEK,CA,94598,M,N,39500,8.833276,0,0
Elenita,Speek,334,117-1181,RIVER FALLS,AL,36476,S,Y,27000,5.0,1500,300
Yoichiro,Bengtsson,859,183-1130,LOUISVILLE,KY,40219,S,N,25500,3.25,20,0
Azad,BaronLaurie,808,168-1926,HONOLULU-typoALMONT,HI-typoGA,96824,S,N,69000,8.25,1040,0
Nobuyuki,Styles,720,147-1306,PEETZ,CO,80747,M,Y,80500,4.63,0,0
Talel,Kaack,612,144-1835,LAMBERTON,MN,56152,S,Y,72500,7.85,3300,3300
Ranabir,Marotta,720,193-1377,GREELEY,CO,80632,S,N,16500,4.63,0,0
Piercarlo,Dervisoglu,361,133-1836,HOUSTON,TX,77228,S,N,89000,0.0,0,0
Yunfa,Hebalkar,205,119-1315,STEELE,AL,35987,M,Y,61500,5.0,0,300
Anthong,Mackaness,907,148-1737,HOONAH,AK,99829,S,Y,74500,0.0,0,0
Yakkov,Kelleghan,802,114-1834,LONDONDERRY,VT,5148,M,N,57500,4.1491146,0,0
Shyamal,Witteveen,208,113-1363,DEARY,ID,83823,S,Y,37000,7.8,3300,3300
Gianfranco,Jakobus,563,108-1459,MC CALLSBURG,IA,50154,M,Y,47000,7.4198565,0,40
Hal,Waschkowski,480,154-1227,BUCKEYE,AZ,85326,M,N,1500,2.87,0,0
Indranil,Eck,505,123-1507,SANTA FE,NM,87503,S,Y,54500,5.3,3300,3300
Romuald,Huttel,228,155-1918,BAY SPRINGS,MS,39422,S,Y,70500,5.0,6000,1500
Jill,Theimer,386,180-1465,VALRICO,FL,33596,S,Y,66500,0.0,0,0
Svante,Rest,203,109-1835,GREENWICH,CT,6831,S,N,48000,5.0,12750,0
Kadir,Bars,802,162-1497,NORTHFIELD FALLS,VT,5664,M,N,92000,4.8355083,0,0
Borivoj,Abellanas,239,178-1140,LECANTO,FL,34460,S,N,39500,0.0,0,0
Florentino,Skurczynski,907,101-1823,CENTRAL,AK,99730,S,N,81500,0.0,0,0
Kweku,Colbourn,413,122-1883,STURBRIDGE,MA,1566,S,Y,15500,5.3,3575,1000
James,Winograd,651,180-1425,CHANHASSEN-typoLA VETA,MN-typoNV,55317,M,N,85500,7.85,0,0
Hala,Romein,503,102-1876,WELCHES,OR,97067,S,N,98500,9.0,159,0
Marcela,Beidas,304,108-1534,WIDEN,WV,25211,M,N,8000,3.0,0,0
Waleed,Traupe,513,144-1180,CLEVELAND,OH,44193,M,Y,84500,3.3509922,0,1300
Yuval,Chinin,201,174-1858,GIBBSBORO,NJ,8026,S,Y,23000,1.4473125,1000,1500
Juho,Heiner,319,177-1761,HAMILTON,IA,50116,S,Y,88000,8.98,40,40
Mathai,Utku,256,117-1915,BIRMINGHAM,AL,35291,S,Y,4000,5.0,1500,300
Dongshik,Drenth,501,156-2076,RUDY-typoLA VETA,AR-typoIA,72952,S,N,94000,7.0,20,0
Vasanth,Lichnewsky,413,114-1063,HOLLAND,MA,1521,S,Y,42000,5.3,3575,1000
Elisabeth,Wogulis,701,140-1227,INKSTER,ND,58244,M,Y,83000,2.717867,0,3300
Tony,Norsworthy,262,199-1922,LAKE GENEVA,WI,53147,S,N,23000,4.846032,700,0
Ewald,Roxin,608,149-1089,GRAFTON,WI,53024,S,Y,15500,4.7157183,700,400
Honari,Ingalls,405,180-1480,QUAPAW,OK,74363,M,N,81500,6.25,0,0
Aysegul,Nemetz,707,156-2033,LOS ANGELES,CA,90029,M,N,11500,2.2231157,0,0
Yusuf,Bhasker,301,174-1423,HYATTSVILLE,MD,20784,M,N,17500,4.75,0,0
Michaelis,Lehoczky,734,136-1502,MIDDLETON,MI,48856,S,N,44000,3.9,3100,0
Sumathi,Miara,878,136-1122,DAMASCUS,PA,18415,M,Y,8500,3.07,0,0
Andris,Punnekkat,302,159-1467,WILMINGTON,DE,19893,S,Y,35500,4.2795453,110,110
Bas,Scherf,775,143-1670,LAS VEGAS,NV,89153,M,Y,57500,0.0,0,0
Arundhati,Tawfik,205,133-1123,DANVILLE,AL,35619,M,N,28500,5.0,0,0
Layman,Rodding,787,186-1565,CULEBRA,PR,775,M,Y,39500,0.0,0,0
Nada,Lores,304,126-2040,SAINT MARYS,WV,26170,M,N,3500,3.0,0,0
Jared,Mathieson,662,191-1800,LAKE CORMORANT,MS,38641,M,N,51500,5.0,0,0
Kishor,Pevac,701,121-1344,FARGO,ND,58122,S,Y,55000,2.3932838,3300,3300
Nevenka,Strubbe,414,103-1294,OKAUCHEE,WI,53069,S,N,60000,5.488912,700,0
Kyung,Stieger,308,120-1583,BENNINGTON,NE,68007,M,Y,5500,3.1105394,0,103
PerOlof,Bozinovic,406,177-1055,MARION,MT,59925,M,Y,65500,6.9,0,1900
Lianwen,Daudenarde,304,166-1295,THORPE,WV,24888,S,N,88000,6.5,2000,0
Milt,Staggers,347,192-1923,HAGAMAN,NY,12086,S,N,79500,4.414177,0,0
Jui,Mandell,937,162-1461,MOUNT STERLING,OH,43143,M,N,59000,2.5045233,0,0
Zubair,Lipinski,202,160-2057,WASHINGTON,DC,20001,S,N,66500,9.0,1370,0
Alassane,Baudin,907,107-1159,FAIRBANKS,AK,99710,M,N,79000,0.0,0,0
Theodore,Dev,719,117-1947,DIVIDE,CO,80814,S,N,56500,4.63,0,0
Gunilla,Berleant,775,167-1055,LAS VEGAS,NV,89102,M,Y,17000,0.0,0,0
Kwanyong,Haggerty,302,172-1478,SEAFORD,DE,19973,M,Y,67500,5.95,0,110
Sadanand,Forti,847,185-1442,HARTSBURG,IL,62643,M,N,48000,3.0,0,0
Chenhua,Guimaraes,912,121-1957,BAINBRIDGE,GA,39818,S,Y,4000,3.6,2700,3000
Noordin,Koshimizu,603,189-1965,ACWORTH,NH,3601,M,N,31000,0.0,0,0
Fulvio,Terwilliger,225,136-1519,CARVILLE,LA,70721,M,Y,91000,6.0,0,1000
Takehiro,Koutnik,401,100-1925,WOOD RIVER JUNCTION,RI,2894,S,N,97000,0.0,0,0
Yingquan,Bourbakis,270,161-2086,QUINCY,KY,41166,S,Y,48500,4.5277777,20,20
Alyn,Gorski,802,137-1046,BRISTOL,VT,5443,M,Y,17500,3.6,0,3300
Hamed,McCallien,316,179-1870,LA VETA,KS-typoNV,67523,M,Y,69000,6.45,0,2250
Raminder,Leunen,928,177-1629,WICKENBURG,AZ,85358,M,N,35500,3.26525,0,0
Giridharan,Unalyr,270,134-1070,NEWPORT,KY,41099,M,N,35500,3.8055556,0,0
Janina,Baranowski,603,191-1061,PELHAM,NH,3076,S,Y,61000,0.0,0,0
Pratap,Plesow,401,112-1828,ROCKVILLE,RI,2873,M,Y,39500,0.0,0,0
Mahesh,Demiroz,719,151-1285,BROOMFIELD,CO,80038,M,Y,64500,4.63,0,0
Gavriela,Plaxton,847,163-1226,CARLYLE,IL,62231,M,Y,61000,3.0,0,2000
Min,Bandes,903,125-1130,HOUSTON,TX,77213,M,Y,47000,0.0,0,0
Sushant,Rohaly,918,127-1355,SOUTHARD,OK,73770,M,Y,69000,6.25,0,1000
Jasmina,Kaae,413,160-1106,SOUTH LEE-typoHARTMAN,WV,1260,M,Y,44000,5.3,0,1000
Dekel,Zajac,917,115-1241,BRAINARD-typoNORTH FORT MYERS,IA,12024,M,N,19500,4.066616,0,0
Kotesh,Vetterli,850,180-1637,CHATTAHOOCHEE,FL,32324,S,Y,35000,0.0,0,0
Yasushi,Riza,435,139-1511,TABIONA,UT,84072,S,N,42500,7.0,2475,0
Shashi,Boari,302,143-1545,WILMINGTON,DE,19885,S,Y,49500,5.234091,110,110
Amabile,Zweizig,312,187-1820,FARMERSVILLE,IL,62533,S,Y,98000,3.0,2000,2000
Zoltan,Desanctis,501,121-1083,LA VETA,WV,72801,S,N,33000,7.0,20,0
Hosame,Saxton,775,188-1844,LAS VEGAS,NV,89165,M,N,6500,0.0,0,0
Ishai,Blok,215,102-1956,HOLLSOPPLE,PA,15935,S,Y,32000,3.07,0,0
Huo,Thies,607,123-1629,PORTER CORNERS,NY,12859,S,N,11500,4.020274,0,0
Thirumalai,Morillo,215,197-1801,MORGAN-typoALMONT,PA-typoGA,15064,S,Y,43000,3.07,0,0
Merce,Messick,580,120-1435,OKLAHOMA CITY,OK,73146,S,N,12500,6.25,1000,0
Leoan,Willhoft,843,137-1395,GARNETT,SC,29922,M,N,51500,7.0,0,0
Misha,Thomson,646,111-1311,KEUKA PARK,NY,14478,S,N,1500,4.0,0,0
Giri,Travis,920,119-1186,BAY CITY,WI,54723,M,Y,14500,4.6983433,0,400
Wuudiann,Noll,304,177-1716,DAVY,WV,24828,S,Y,80500,6.5,2000,2000
Arif,Fargier,617,113-1963,DIGHTON,MA,2715,S,Y,82500,5.3,3575,1000
Ethel,Butcher,808,183-1969,KAUNAKAKAI,HI,96748,S,N,38000,7.889474,1040,0
Kensyu,Klosowski,208,132-1898,SAINT CHARLES,ID,83272,M,Y,50000,7.8,0,3300
Nicolai,Cousineau,770,197-1568,MACON,GA,31220,M,N,15500,6.0,0,0
Gundula,Pauthner,307,135-1942,FE WARREN AFB,WY,82005,S,N,1500,0.0,0,0
Reki,Milewski,682,199-1729,VICTORIA,TX,77904,S,N,77000,0.0,0,0
Mino,Hoppenstand,859,191-1980,PENDLETON,KY,40055,M,N,79500,6.0,0,0
Colette,McKie,208,177-1190,BOISE,ID,83720,S,N,50500,7.8,3300,0
Jurjen,Dinstein,406,107-1261,BUTTE,MT,59702,M,N,69500,6.9,0,0
Saila,Lanet,719,137-1878,FORT MORGAN,CO,80701,S,Y,78000,4.63,0,0
Orrin,Novacek,808,101-1922,NAALEHU-typoALMONT,HI-typoNV,96772,S,N,84000,8.25,1040,0
Rabah,Multari,939,106-1066,SAN JUAN,PR,913,M,N,11500,0.0,0,0
Dashing,Shelburne,307,127-1859,CHEYENNE,WY,82007,M,N,76500,0.0,0,0
Shair,Musil,407,191-1276,SILVER SPRINGS,FL,34489,S,Y,15000,0.0,0,0
Mahendra,Sinha,713,190-1548,CORPUS CHRISTI,TX,78418,S,N,10500,0.0,0,0
Wendy,Luttringhaus,434,128-1079,ABINGDON,VA,24210,M,N,98000,5.75,0,0
Weiwu,Kaur,432,163-1736,FISCHER,TX,78623,S,Y,91500,0.0,0,0
Insung,Gurret,208,127-1767,MONTPELIER,ID,83254,S,N,97500,7.8,3300,0
Andrey,Agarawala,405,187-1989,PAWHUSKA,OK,74056,S,Y,84000,6.25,1000,1000
Yasushi,Baransel,802,179-2078,COVENTRY,VT,5825,M,N,96000,4.91509,0,0
Weijing,Siegl,253,144-1532,KETTLE FALLS-typoHARTMAN,WV,99141,M,N,37000,0.0,0,0
Oded,Worthington,207,196-1153,JACKMAN,ME,4945,M,N,25500,8.5,0,0
Shouwen,Sherertz,302,108-1143,NEWARK,DE,19715,S,Y,17500,3.0522728,110,110
Wagish,Benzmuller,302,195-1289,DAGSBORO,DE,19939,M,N,500,2.2,0,0
King,Hubbers,208,109-1091,BANCROFT,ID,83217,M,N,86000,7.8,0,0
Yousef,Orelup,586,176-1043,WALLACE,MI,49893,S,N,38500,3.9,3100,0
Mandy,Buskens,567,148-1800,CINCINNATI,OH,45205,S,N,99500,3.8489156,1300,0
Cort,Garrett,351,182-1560,BONDSVILLE,MA,1009,S,Y,69000,5.3,3575,1000
Tadeusz,Yamauchi,310,164-1619,KLAMATH RIVER,CA,96050,M,N,87000,9.3,0,0
Michi,Pargas,605,107-1851,KYLE,SD,57752,M,Y,89500,0.0,0,0
Mahesh,Lauppert,401,113-1224,NORTH KINGSTOWN,RI,2852,M,N,4500,0.0,0,0
Sangjin,Yang,708,173-1755,LANE,IL,61750,M,Y,41500,3.0,0,2000
Scott,Devie,720,127-1078,LINDON,CO,80740,S,N,54500,4.63,0,0
Hormozdyar,Machin,808,177-1251,HONOLULU,HI,96808,S,Y,89500,8.25,1040,1040
Martyne,Bencivenga,775,195-1785,LAS VEGAS,NV,89183,S,N,28000,0.0,0,0
Gongxian,Clouatre,646,147-1764,SARANAC LAKE,NY,12983,S,N,35500,4.159299,0,0
Wenhua,Ali,769,175-1730,TINSLEY,MS,39173,S,Y,22000,5.0,6000,1500
Yih,Mitlohner,502,143-2089,FOUNTAIN RUN-typoMADISON LAKE,KY-typoGA,42133,M,Y,6000,2.1666667,0,20
Prabhu,Lageweg,203,194-1881,SHELTON,CT,6484,M,Y,60500,5.0,0,0
Rogelio,Jarecki,712,181-1025,MONROE,IA,50170,S,Y,84500,8.98,40,40
Elfriede,Haefner,612,162-1974,HIBBING,MN,55747,M,N,48500,6.8435965,0,0
Janice,Dessi,308,107-1357,HARVARD,NE,68944,S,N,66000,6.84,103,0
Reinder,Mikulecky,304,101-1587,SINKS GROVE,WV,24976,S,Y,3000,3.0,2000,2000
Limsson,Hashii,845,170-1342,OLCOTT,NY,14126,M,Y,82500,4.431555,0,1000
Xinying,Hofmeyr,928,183-1794,SUN VALLEY,AZ,86029,S,N,88500,4.08675,2100,0
Colette,Bekakos,662,175-1236,JACKSON,MS,39205,M,Y,84500,5.0,0,1500
Elias,Best,931,101-1514,LEWISBURG,TN,37091,S,Y,36000,0.0,0,0
Cristiano,Gimarc,336,145-2038,KELLY,NC,28448,M,Y,20000,6.1520977,0,3300
