FName,LName,AreaCode,Phone,City,State,Zip,MaritalStatus,HasChild,Salary,Rate DOUBLE,SingleExemp,ChildExemp
Sanguthevar,Kadin,540,148-1473,ALEXANDRIA,VA,22303,M,N,96000,5.75,0,0
Jaime,Hirzinger,859,121-1080,HINDMAN,KY,41822,S,N,70500,5.75,20,0
Michelangelo,Figueiredo,860,130-1421,BRIDGEPORT,CT,6607,M,Y,71000,5.0,0,0
Siddhartha,Landy,606,157-1726,ALVATON,KY,42122,M,N,49500,4.583333,0,0
Keung,Barbanera,501,112-1548,DELL,AR,72426,M,N,67500,7.0,0,0
Ubbo,Suomi,334,122-1961,PERDIDO-typoALMONT,AL-typoCT,36562,S,Y,72500,5.0,1500,300
Rabi,Dede,505,138-1524,SAN ANTONIO,NM,87832,M,N,70000,5.3,0,0
Hansjurgen,Maguire,330,168-1457,MARYSVILLE,OH,43041,M,Y,40500,1.890418,0,1300
Agustin,Llewellyn,808,162-1056,WAIANAE,HI,96792,S,N,35000,7.3486843,1040,0
Maristella,Fraenkel,573,156-1432,WINDSOR,MO,65360,M,Y,38500,6.0,0,1200
Sidhar,Fouks,775,109-1917,HENDERSON,NV,89011,S,Y,48500,0.0,0,0
Letizia,Lueth,808,140-1317,PAHALA,HI,96777,S,N,71500,8.25,1040,0
Aspassia,Dusink,435,147-1696,CASTLE DALE,UT,84513,S,N,85500,7.0,2475,0
Jianna,Schwartzbauer,541,188-1559,MIDLAND,OR,97634,M,N,64000,9.0,0,0
Saewoong,Whitely,803,139-1281,LAKE VIEW,SC,29563,M,N,22000,7.0,0,0
Olumide,Thien,720,121-1148,DOLORES,CO,81323,M,Y,28000,4.63,0,0
Rona,Derks,505,113-2099,LORDSBURG,NM,88045,M,N,23500,5.3,0,0
Rachel,Morschel,480,194-1664,CLARKDALE,AZ,86324,S,Y,80000,3.955,2100,2300
Pierto,Sussmann,603,189-1496,GOSHEN,NH,3752,M,N,47000,0.0,0,0
Betty,Delchamps,252,192-1984,GOLD HILL,NC,28071,M,N,60000,6.9912586,0,0
Willi,Sichman,903,196-1694,ALMONT,TX-typoGA,79521,M,N,93500,0.0,0,0
Ryoichi,Mellouli,907,129-1529,ALMONT,AK-typoNV,99677,S,N,7500,0.0,0,0
Nobuo,Bladen,401,123-1572,PROVIDENCE,RI,2905,M,Y,71000,0.0,0,0
Rodion,Best,802,143-1465,MC INDOE FALLS,VT,5050,M,N,92000,4.8355083,0,0
Hemant,Schurmann,206,141-1682,ALMIRA,WA,99103,M,N,64500,0.0,0,0
Jordi,Goldsworthy,803,174-2018,LYNCHBURG,SC,29080,S,Y,69500,7.0,3300,3300
Roselyn,Kaye,609,196-1799,PASSAIC,NJ,7055,M,Y,11000,1.4,0,1500
Gregoria,Wichaipanitch,202,190-1826,NORTH FORT MYERS,DC-typoIA,56945,M,Y,36500,9.0,0,1370
Prithviraj,Phoa,218,158-1613,LEWISVILLE-typoLA VETA,GA,56060,S,Y,13500,5.35,3300,3300
Gio,Halgason,206,134-1951,COLBERT,WA,99005,S,N,33000,0.0,0,0
Guillermo,Kulasinghe,351,114-1358,HAMILTON,MA,1936,S,N,80500,5.3,3575,0
Kumiyo,Thackray,603,172-1303,CENTER CONWAY,NH,3813,S,Y,11000,0.0,0,0
Ichiang,Best,515,148-2038,MURRAY,IA,50174,M,N,44000,6.9567227,0,0
Ryosei,Shinozaki,203,164-1398,UNCASVILLE,CT,6382,S,N,38500,5.0,12750,0
Weixin,Rosenblad,720,164-1345,ARVADA,CO,80002,M,N,27000,4.63,0,0
Kumkum,Sweller,623,135-1423,SUN VALLEY,AZ,86029,M,N,8000,2.87,0,0
Debabrata,Heijden,802,169-1678,HARTMAN,VT-typoNV,5060,M,N,71500,4.4276514,0,0
Ware,Kohda,406,109-1391,BOULDER,MT,59632,M,Y,71000,6.9,0,1900
Bodonirina,Pettersson,260,179-1114,BOGGSTOWN,IN,46110,M,Y,64000,3.4,0,1000
Itzhak,Pargaonkar,870,189-2054,KENSETT,AR,72082,M,N,63000,7.0,0,0
Carey,Federico,567,145-1009,KIMBOLTON,OH,43749,S,Y,69500,2.8530693,1300,1300
Uzi,Dussa,315,195-1061,ROCHESTER,NY,14621,M,N,69000,4.3533535,0,0
Lanju,Stepanek,505,115-1578,CLOUDCROFT,NM,88317,S,Y,95500,5.3,3300,3300
Esko,Lascarides,319,141-1628,DEFIANCE,IA,51527,M,Y,62500,8.98,0,40
Thant,Schain,601,110-1426,PEARL,MS,39288,M,Y,69000,5.0,0,1500
Reid,Razaz,617,174-1332,ASSONET,MA,2702,M,N,35000,5.3,0,0
Salah,Dawson,205,104-2018,MINTER,AL,36761,S,N,99000,5.0,1500,0
Dmitri,Postma,410,174-1340,LAUREL,MD,20724,M,N,34000,4.75,0,0
Hong,Mossack,702,181-1668,ALMONT,NV-typoGA,89112,M,N,4500,0.0,0,0
Frederich,Sedobgo,856,193-1721,ESTELL MANOR,NJ,8319,S,N,3000,1.4,1000,0
Kerima,Hintermaier,262,130-1140,ELDORADO,WI,54932,M,N,51000,5.3325357,0,0
Tse,Jacquot,270,135-1309,WHITE MILLS,KY,42788,S,Y,48500,4.5277777,20,20
Goos,Utku,351,151-1589,PLYMOUTH,MA,2362,S,N,5500,5.3,3575,0
Bharathi,Munro,409,132-1909,GIRVIN-typoMADISON LAKE,NV,79740,S,Y,17500,0.0,0,0
Qiang,Ehrhard,803,182-1911,BLAIR,SC,29015,S,N,82500,7.0,3300,0
Zoubin,Gini,480,181-2076,APACHE JUNCTION,AZ,85220,S,Y,69000,3.7845,2100,2300
Odile,Aghili,619,117-1450,ARBUCKLE,CA,95912,M,N,8500,1.5148842,0,0
Jak,Kakkar,435,130-1697,BOULDER,UT,84716,M,Y,8500,7.0,0,2475
Jorge,Wrobel,870,110-1588,RATCLIFF,AR,72951,S,Y,3000,1.0,20,20
Hanhong,Goldsby,304,169-1535,NORTH FORT MYERS,MI,26845,M,N,100000,6.5,0,0
Flaminio,Cheiney,505,178-1342,MAGDALENA,NM,87825,M,Y,87000,5.3,0,3300
Shun,Kakuta,787,146-1200,ARECIBO,PR,612,M,Y,86000,0.0,0,0
Gritta,Butterfield,802,146-1270,WEST PAWLET,VT,5775,M,N,66500,4.328174,0,0
Sadok,Leigh,651,193-1825,GENEVA,MN,56035,S,Y,12000,5.35,3300,3300
Mieko,Pflugl,516,133-1813,ROCHESTER,NY,14651,S,N,91500,4.483689,0,0
Jun'ichi,Utku,401,174-1169,CAROLINA,RI,2812,S,N,3000,0.0,0,0
Yohji,Cichocki,802,133-1576,TUNBRIDGE,VT,5077,S,Y,59000,4.178958,3300,3300
Gene,Kuwabara,702,148-1082,HENDERSON,NV,89015,M,N,86500,0.0,0,0
Calogero,Mitoma,913,174-1420,OVERLAND PARK,KS,66212,M,N,65000,6.45,0,0
Akiniro,Muldowney,603,195-1429,MEREDITH,NH,3253,M,N,74500,0.0,0,0
Jacques,Kauffels,801,107-1396,ENTERPRISE,UT,84725,M,N,73000,7.0,0,0
Jonas,Handke,573,149-1575,CHADWICK,MO,65629,S,Y,45500,6.0,2100,1200
Edwina,Rawn,308,143-1197,STEELE CITY-typoLA VETA,NE-typoNV,68440,M,N,19000,5.50805,0,0
Wenlong,Matzov,865,171-2010,AUBURNTOWN,TN,37016,M,N,19000,0.0,0,0
Irwin,Watson,256,132-1287,NEW BROCKTON,AL,36351,S,N,60500,5.0,1500,0
Thulasiraman,Adorni,505,134-1933,FOLSOM,NM,88419,S,N,32000,5.3,3300,0
Kare,Susaki,605,194-1901,MADISON LAKE,SD-typoGA,57701,M,N,75000,0.0,0,0
Jaroslav,Ritondale,620,185-1950,TOPEKA,KS,66620,S,Y,20500,4.5816665,2250,2250
Yurdaer,Ege,252,168-1860,CHARLOTTE,NC,28247,S,Y,88000,7.5786715,3300,3300
Bharathi,Khalid,720,190-1080,DENVER,CO,80281,S,N,12000,4.63,0,0
Zhong,Benkahla,775,182-1400,LAS VEGAS,NV,89104,M,Y,92000,0.0,0,0
Guoping,Heberlein,501,161-1602,FAYETTEVILLE,AR,72701,M,N,92000,7.0,0,0
Graydon,Kamiyama,830,198-1042,LYONS,TX,77863,M,Y,71500,0.0,0,0
Kit,Penttonen,803,112-1728,LANDRUM,SC,29356,S,N,22500,7.0,3300,0
Constantin,Faust,928,171-1240,PHOENIX,AZ,85082,S,N,46500,3.43575,2100,0
Luquan,Kerntopf,906,179-1878,DEWITT-typoLA VETA,WV,48820,S,N,82500,3.9,3100,0
Darek,Millington,708,194-1133,CHICAGO,IL,60646,S,N,92500,3.0,2000,0
Deidra,Parris,307,153-1812,POWDER RIVER,WY,82648,S,N,68000,0.0,0,0
Aviv,Blomberg,808,137-1414,HONOLULU,HI,96819,M,N,100000,8.25,0,0
Parameswaran,Osteen,803,127-2001,REMBERT,SC,29128,M,Y,30500,7.0,0,3300
Charalambos,Smallbone,435,172-1924,BERYL,UT,84714,S,N,3000,5.211275,2475,0
Pallavi,Huffman,775,189-1088,LAS VEGAS,NV,89128,M,Y,20500,0.0,0,0
Warwich,Garrett,701,137-2022,DUNSEITH,ND,58329,S,N,20500,2.1,3300,0
Marion,Mitzlaff,605,155-1494,WATAUGA,SD,57660,M,N,83500,0.0,0,0
Sanja,Vanderstoep,734,154-1985,BURLINGTON,MI,49029,S,N,41500,3.9,3100,0
Kewen,Serot,503,145-1852,REEDSPORT,OR,97467,S,N,4000,6.3846154,159,0
Mar,Witschorik,208,127-1877,TETONIA,ID,83452,S,Y,80500,7.8,3300,3300
Rustam,Gulik,406,171-1929,HELENA,MT,59625,M,N,53000,6.9,0,0
Arnaldo,Styblinski,308,179-1087,MADISON LAKE,NE-typoGA,69366,S,Y,84000,6.84,103,103
Forest,Schiller,770,152-2017,CHULA,GA,31733,M,N,64000,6.0,0,0
Saad,Strauss,580,163-1205,ADAMS,OK,73901,S,N,63500,6.25,1000,0
Mojmir,Bonfils,203,117-1640,HARTFORD,CT,6153,M,Y,40000,5.0,0,0
Brahim,Smallwood,303,173-1767,JAMESTOWN,CO,80455,S,Y,12500,4.63,0,0
Yahiko,Zeugmann,207,176-1462,MONHEGAN,ME,4852,M,Y,60500,8.5,0,2850
Lofti,Driggers,225,146-1101,PINE GROVE,LA,70453,M,Y,57000,6.0,0,1000
Shahar,Dobmann,843,137-1775,CLEMSON,SC,29632,M,Y,50500,7.0,0,3300
Fredj,Gazdag,501,138-1005,PYATT,AR,72672,M,N,95000,7.0,0,0
Shunichi,Schweikhardt,505,195-1541,BERINO,NM,88024,M,N,69500,5.3,0,0
Aantony,Bofinger,351,119-1376,SALISBURY,MA,1952,S,N,88000,5.3,3575,0
Naotaka,Grafe,302,192-1927,GEORGETOWN,DE,19947,M,Y,24500,3.5295453,0,110
Dipankar,Lichtenecker,952,133-1665,GOODLAND,MN,55742,M,N,23000,5.4828706,0,0
Peyyun,Roubiere,708,136-1241,ELBURN,IL,60119,M,Y,68500,3.0,0,2000
Tzilla,Bramson,734,160-2032,ALLEGAN,MI,49010,S,N,90000,3.9,3100,0
Petra,Nocetti,309,194-1225,MADISON LAKE,CT,62556,M,N,71500,3.0,0,0
Donald,Sandrasegaran,801,191-1537,DUGWAY,UT,84022,M,N,88500,7.0,0,0
Kim,Schnelling,605,143-2055,HARTMAN,SD-typoMI,57040,M,Y,42500,0.0,0,0
Danial,Rahm,908,151-1200,TRENTON,NJ,8604,M,N,65500,2.1175728,0,0
Twan,Farrar,971,191-1450,CORVALLIS,OR,97331,S,N,64500,9.0,159,0
Lassaad,Iivonen,406,146-1823,BILLINGS,MT,59111,S,Y,66000,6.9,1900,1900
Kerkko,Wegenkittl,601,159-1099,TINSLEY,MS,39173,M,Y,3000,3.0,0,1500
Boubakeur,Rachid,405,145-1188,OKLAHOMA CITY-typoNORTH FORT MYERS,IA,73127,S,Y,92500,6.25,1000,1000
Channah,Schieder,256,110-1606,MADISON LAKE,IA,36278,M,Y,24000,5.0,0,300
Rens,Bratvold,720,109-1331,SNYDER,CO,80750,M,N,76000,4.63,0,0
Benedito,Namjoshi,803,107-1915,SLATER,SC,29683,S,Y,56500,7.0,3300,3300
Shir,Goodenough,409,100-1189,AGUA DULCE,TX,78330,S,N,53000,0.0,0,0
Yasufumi,Tomassini,203,114-1201,WEST HAVEN,CT,6516,S,N,24500,5.0,12750,0
Moritoshi,Dippoldsmann,580,127-1783,ERICK,OK,73645,M,Y,65500,6.25,0,1000
Santiago,Kubierschky,503,183-1356,OREGON CITY-typoMADISON LAKE,WV,97045,S,Y,80500,9.0,159,159
Jacek,Zislis,515,121-1574,LADORA,IA,52251,S,N,82500,8.98,40,0
Tilo,Leifert,307,174-1784,AUBURN,WY,83111,M,N,33500,0.0,0,0
Kunsoo,Dafa,505,173-1034,ALBUQUERQUE,NM,87108,S,Y,67000,5.3,3300,3300
Saniya,Faria,865,181-1456,MADISON LAKE,GA,37312,S,Y,91500,0.0,0,0
Dimitrios,Petry,907,196-1494,COPPER CENTER,AK,99573,M,Y,37500,0.0,0,0
Mathias,Gull,808,138-1836,KAAAWA,HI,96730,M,Y,28000,6.086842,0,1040
Manjunath,Pavani,256,159-1672,TROY,AL,36081,S,Y,89000,5.0,1500,300
Simo,Chu,605,193-1989,MOUNT VERNON-typoALMONT,SD-typoGA,57363,M,Y,22500,0.0,0,0
Dannz,Treseler,304,155-1468,WESTON,WV,26452,S,Y,36500,4.855,2000,2000
Ludo,Chuan,224,106-1315,GREENVILLE,IL,62246,S,N,54500,3.0,2000,0
Dhruba,Pedrycz,203,156-1894,QUAKER HILL,CT,6375,S,Y,49500,5.0,12750,0
Mengchi,Gentili,307,188-1897,KELLY,WY,83011,M,Y,38500,0.0,0,0
Pradeep,Desautels,480,144-1204,TUCSON,AZ,85777,M,N,89000,4.0945,0,0
Chi,Neidhardt,808,107-2032,KAILUA KONA,HI,96745,M,N,43000,8.25,0,0
Vahid,Amrhein,985,151-2041,PIONEER,LA,71266,M,Y,57500,6.0,0,1000
Erzsebet,Dionysiou,404,148-1150,COLUMBUS,GA,31903,M,N,66000,6.0,0,0
Yiwei,Kerm,947,194-1773,DETROIT,MI,48224,M,N,37500,3.9,0,0
Hanoch,Vanuxeem,360,117-1359,EVERETT,WA,98203,S,N,74500,0.0,0,0
Raul,Polo,207,106-1256,CANTON,ME,4221,S,Y,61000,8.5,2850,2850
Divyakant,Schauser,317,113-1327,SAINT JOE,IN,46785,S,Y,1500,3.4,1000,1000
Fouzia,Yfoulis,630,103-1598,MONTICELLO,IL,61856,M,Y,89500,3.0,0,2000
Angus,Gong,870,192-1801,HOT SPRINGS NATIONAL PARK,AR,71902,S,N,69500,7.0,20,0
Tzay,Wahlde,864,141-1660,DARLINGTON,SC,29532,S,Y,1500,2.5,3300,3300
Zhongyang,Reeken,954,137-1232,LLOYD,FL,32337,M,Y,34000,0.0,0,0
Edson,Skurczynski,601,118-1302,ROSE HILL,MS,39356,M,N,60000,5.0,0,0
Gal,Abbas,502,107-1243,MIRACLE,KY,40856,M,N,20000,2.9444444,0,0
Goo,Vassilakis,503,120-1666,BEAVERTON,OR,97007,S,N,52500,9.0,159,0
Sanjive,Bini,918,116-1505,ROLAND,OK,74954,S,N,17000,6.25,1000,0
Genki,Pakkan,215,140-1211,LAWRENCEVILLE,PA,16929,M,N,88000,3.07,0,0
Viera,Binding,775,195-1392,LAS VEGAS,NV,89161,M,N,62500,0.0,0,0
Whitfield,Stanfel,330,152-1772,BLAINE,OH,43909,M,N,19000,1.1767282,0,0
HweeBong,Kharatishvili,480,141-1262,NACO,AZ,85620,M,Y,46000,3.428,0,2300
Lilin,Torasso,205,134-2023,HANCEVILLE,AL,35077,S,N,66500,5.0,1500,0
Dong,Hanafy,406,157-1091,FAIRFIELD,MT,59436,S,Y,9000,4.4077587,1900,1900
Jiri,Csuros,207,106-1343,SACO,ME,4072,M,N,70000,8.5,0,0
Mai,Ruder,603,139-1097,DUBLIN,NH,3444,M,Y,43500,0.0,0,0
Jaak,Smitley,701,102-1506,CANNON BALL,ND,58528,M,Y,40000,2.2194002,0,3300
Rajit,Basili,401,158-1772,SHANNOCK,RI,2875,M,Y,48500,0.0,0,0
Csaba,Schoener,662,140-1091,SMITHDALE,MS,39664,M,N,23500,5.0,0,0
Tomasz,Gruenwald,859,172-1504,LA VETA,NV,42602,M,N,65000,5.4444447,0,0
Aju,Ghalwash,913,191-1238,PORTIS,KS,67474,S,N,51500,6.45,2250,0
Man,Schumaker,808,187-1705,PAPAALOA,HI,96780,M,Y,84000,8.25,0,1040
Henry,Bencivenga,540,140-1587,SKIPPERS,VA,23879,M,N,4000,2.267857,0,0
Siddhartha,Peris,708,168-1557,MORRISON,IL,61270,M,Y,85500,3.0,0,2000
Francisco,Mehlenbacher,501,102-1035,THIDA,AR,72165,S,Y,65000,7.0,20,20
Heinz,Emond,308,103-1424,WESTERVILLE,NE,68881,S,N,88000,6.84,103,0
Clarence,Loiselle,808,173-2078,HONOLULU,HI,96820,S,N,31500,6.7177634,1040,0
Dima,Dymetman,551,144-1862,ALLENWOOD-typoLA VETA,WV,8720,S,Y,72000,2.2200832,1000,1500
Georghios,Bernatsky,401,192-1961,RUMFORD,RI,2916,S,Y,2500,0.0,0,0
Djemal,Yemeni,406,187-2081,BIG SANDY,MT,59520,S,Y,46000,6.9,1900,1900
Mohd,Kobler,313,160-1602,SAULT SAINTE MARIE,MI,49783,M,N,22500,3.9,0,0
Jaroslaw,O'Boyle,603,108-1541,NORTH SALEM,NH,3073,M,N,49500,0.0,0,0
Moonhang,Crestin,270,155-1266,HARNED,KY,40144,S,N,37500,3.9166665,20,0
Dennis,Aho,435,151-1727,SYRACUSE,UT,84075,S,N,76500,7.0,2475,0
Mandyam,Hoare,802,130-1003,WEST GLOVER,VT,5875,S,N,31500,3.6318326,3300,0
Svetozara,Reicke,303,148-1694,SEVERANCE,CO,80546,M,Y,41500,4.63,0,0
Gianluigi,Abbod,225,187-1383,WALKER,LA,70785,M,Y,16500,3.28,0,1000
Johann,Fulcher,773,173-1262,ELBURN,IL,60119,S,Y,29000,3.0,2000,2000
Xiaoye,Hazony,402,130-1782,TRUMBULL,NE,68980,S,Y,61500,6.84,103,103
Koen,Perri,240,151-1746,CABIN JOHN,MD,20818,M,N,74000,4.75,0,0
Karima,Rochowiak,616,179-1753,WEST BRANCH,MI,48661,S,Y,93500,3.9,3100,3100
Gleb,Losee,435,165-1074,BOULDER,UT,84716,M,N,9000,7.0,0,0
Hidenori,Butcher,302,162-1638,MONTCHANIN,DE,19710,M,N,81000,5.95,0,0
Johnathan,Kornyak,505,186-1320,CLOUDCROFT,NM,88317,M,Y,12500,4.1000004,0,3300
Zhiming,Paleologo,208,126-1690,MOSCOW,ID,83844,M,N,93500,7.8,0,0
Mikael,Glynn,304,190-1215,WHARTON,WV,25208,M,Y,4500,3.0,0,2000
Chuchang,Rauen,608,141-1302,LYONS,WI,53148,M,N,11000,4.6375303,0,0
Juanito,Smaragdakis,913,171-1752,INMAN,KS,67546,M,Y,93500,6.45,0,2250
Henk,Hennebert,801,160-1936,MANTUA,UT,84324,M,Y,20000,7.0,0,2475
Sivaprakasam,Hamalainen,603,109-1842,LITTLETON,NH,3561,S,N,59500,0.0,0,0
Jarkko,Anupam,979,190-1756,WOODSBORO,TX,78393,M,Y,27000,0.0,0,0
Xioalin,Boillat,989,138-1058,KINROSS,MI,49752,S,Y,13500,3.9,3100,3100
Atif,Mishkin,605,185-1091,NEMO,SD,57759,S,N,28500,0.0,0,0
Cathy,Lesueur,601,129-1778,ARKABUTLA,MS,38602,S,Y,39500,5.0,6000,1500
Rajiv,Tabah,517,149-1343,SUTTONS BAY,MI,49682,M,N,98000,3.9,0,0
Jeanleah,Aronsson,850,114-1403,FORT LAUDERDALE,FL,33310,S,Y,98000,0.0,0,0
Herkimer,Papsdorf,918,106-1902,HOYT,OK,74440,M,N,52000,6.25,0,0
Yurii,Chueh,319,159-1147,CLINTON-typoALMONT,CT,52736,M,N,36500,5.7988887,0,0
Yulun,Krupp,785,154-1774,EMPORIA,KS,66801,M,Y,44500,6.45,0,2250
Noela,Ratzlaff,440,102-1065,LONDONDERRY,OH,45647,M,N,39500,1.8572232,0,0
Kenny,Maehly,563,165-1546,ANDOVER,IA,52701,M,N,90500,8.98,0,0
Kay,Srihari,571,105-1036,RICHMOND,VA,23298,S,Y,61500,5.75,900,900
Camilo,Parodi,701,152-1027,SHIELDS,ND,58569,S,N,12000,2.1,3300,0
Bertram,Vigier,770,152-1921,ATLANTA,GA,30330,M,N,81500,6.0,0,0
Yoonsuck,Goodby,636,168-1167,LINNEUS,MO,64653,M,Y,42000,6.0,0,1200
Duro,Nishizaki,207,143-1808,HOULTON,ME,4730,S,N,89000,8.5,2850,0
Chinho,Zartmann,972,126-1940,FERRIS,TX,75125,M,Y,78000,0.0,0,0
Motofumi,Uzun,808,121-1422,KAILUA KONA-typoHARTMAN,HI-typoIA,96740,S,Y,34500,7.2585526,1040,1040
Hui,Melkman,252,132-1973,GLENWOOD,NC,28737,M,N,64500,7.0856643,0,0
Vannevar,Swab,860,113-1465,HARTMAN,GA,6281,M,Y,6000,3.0,0,0
Judith,Covnot,219,185-1219,BLOOMINGTON,IN,47401,S,N,25500,3.4,1000,0
Jinchang,Rudin,256,195-1800,MOBILE,AL,36607,S,Y,26500,5.0,1500,300
Mourad,Morrey,256,122-2036,FYFFE,AL,35971,M,Y,51000,5.0,0,300
Ramya,Gram,406,187-1092,ISMAY,MT,59336,S,N,76500,6.9,1900,0
Zheru,Nador,307,195-1641,ARAPAHOE,WY,82510,S,Y,49500,0.0,0,0
Melliyal,Gribble,787,102-2043,DORADO,PR,646,M,N,28500,0.0,0,0
Ibibia,Zaumen,406,179-1058,MISSOULA,MT,59804,M,Y,60500,6.9,0,1900
Hanxiong,Morisio,505,128-2093,VALDEZ,NM,87580,M,Y,36000,5.3,0,3300
Piyush,Aho,314,107-1643,HUMPHREYS,MO,64646,S,Y,77500,6.0,2100,1200
Ali,Palensky,701,120-1818,BISMARCK,ND,58504,S,Y,38000,2.1962156,3300,3300
Sedat,Mankoff,857,150-1592,WORCESTER,MA,1606,S,N,43000,5.3,3575,0
Jiyu,Blankenship,406,193-1201,BUTTE,MT,59703,S,Y,11000,5.425,1900,1900
Seshu,Plaxton,479,193-1754,LOCKESBURG-typoALMONT,AR-typoNV,71846,M,N,7000,1.8607626,0,0
Zhe,Rayne,806,124-1788,UTOPIA,TX,78884,S,N,35000,0.0,0,0
Per,Bergamini,219,150-1125,INDIANAPOLIS,IN,46290,M,N,26500,3.4,0,0
Euthimios,Vidal,316,173-1276,WESKAN,KS,67762,S,N,45000,6.45,2250,0
Jordanka,Napiorkowski,808,113-1763,ALMONT,HI-typoIA,96751,S,N,95000,8.25,1040,0
Pasi,Carrico,719,128-1294,NIWOT,CO,80544,S,N,58500,4.63,0,0
Supriyo,Soutyrina,505,169-1784,EL RITO,NM,87530,S,Y,35000,5.3,3300,3300
Jui,Angiulli,231,195-1664,FREDERIC,MI,49733,S,N,42500,3.9,3100,0
Kimmo,Amorim,601,197-1295,LEAKESVILLE,MS,39451,S,N,53000,5.0,6000,0
Wilco,Sagalovich,843,165-1617,MILEY,SC,29933,M,N,46500,7.0,0,0
Moses,Mauskar,251,108-1320,BESSEMER,AL,35020,M,N,9000,5.0,0,0
Khaled,Dagtas,907,119-1536,WASILLA,AK,99654,M,N,85000,0.0,0,0
Effy,Ierardi,559,156-1811,FRESNO,CA,93703,S,N,48500,9.3,87,0
Vesselin,Jungmann,859,100-1793,BEVINSVILLE,KY,41606,M,N,48500,4.5277777,0,0
Namick,Metallidou,351,122-1862,WEST SPRINGFIELD,MA,1089,M,N,64500,5.3,0,0
Stephanie,Nisbet,812,167-1225,SALEM,IN,47167,M,Y,48500,3.4,0,1000
Yuping,Strubbe,202,141-1898,WASHINGTON,DC,20412,S,N,62000,9.0,1370,0
Chunyi,Isakowitz,202,149-1892,MADISON LAKE,DC-typoWV,20468,M,N,53500,9.0,0,0
Maitham,Nagata,801,143-1236,CENTERFIELD,UT,84622,S,N,17500,7.0,2475,0
Zoubin,Biagini,251,179-1042,MOBILE,AL,36671,S,N,81500,5.0,1500,0
Wenjin,Spray,701,198-1820,STERLING,ND,58572,S,Y,8500,2.1,3300,3300
Hujun,Keng,505,108-1095,YOUNGSVILLE,NM,87064,M,N,83500,5.3,0,0
Hayong,Sahnmugasundaram,901,195-1663,JOELTON,TN,37080,M,Y,66000,0.0,0,0
Wafik,Drenick,828,176-2083,CHARLOTTE,NC,28290,S,Y,7500,6.0,3300,3300
Taekyoung,Binh,631,149-2087,SAINT ALBANS,NY,11412,S,N,36000,4.162195,0,0
Fadi,Jockley,206,112-1115,MEDICAL LAKE,WA,99022,M,Y,76500,0.0,0,0
Hayden,Lieshout,256,117-1823,STANTON,AL,36790,M,N,9000,5.0,0,0
Junro,Dondina,601,145-1247,VANCLEAVE,MS,39565,S,Y,87500,5.0,6000,1500
Magdalena,Majewski,423,115-1616,NASHVILLE,TN,37201,M,N,1500,0.0,0,0
Yukiko,Even,857,194-1784,EASTHAMPTON,MA,1027,M,Y,44000,5.3,0,1000
Troels,Fanty,603,172-1301,HOOKSETT,NH,3106,S,Y,91500,0.0,0,0
Sokratis,Clancy,207,110-1110,PEAKS ISLAND,ME,4108,S,Y,53500,8.5,2850,2850
Mirit,Reicke,401,155-1386,LINCOLN,RI,2865,M,N,20000,0.0,0,0
Qiu,Lavie,939,117-1903,SAN JUAN,PR,916,M,Y,30000,0.0,0,0
Itsuki,Rollins,848,126-1759,CLIFTON,NJ,7015,S,Y,13000,1.4,1000,1500
Kathryn,Normann,302,123-1107,WILMINGTON,DE,19804,M,Y,55500,5.643182,0,110
Gain,Hanover,574,108-1812,ROSSVILLE,IN,46065,M,Y,60000,3.4,0,1000
Kalyan,Abb,843,145-1698,WHITE ROCK,SC,29177,S,N,29500,7.0,3300,0
Andrej,Moshier,208,141-1633,EAGLE,ID,83616,S,Y,59000,7.8,3300,3300
Chandan,Jingmin,302,196-1706,MILLSBORO,DE,19966,M,N,9000,2.4727273,0,0
Angus,Meinel,302,164-1049,WILMINGTON,DE,19806,M,Y,73500,5.95,0,110
Van,Koperczak,401,173-1581,PROVIDENCE,RI,2902,M,N,65000,0.0,0,0
Toshiro,Heusler,440,110-1986,CLEVELAND,OH,44125,M,Y,52500,2.2887564,0,1300
Jiakeng,Bhuskute,479,120-2005,MC RAE,AR,72102,S,Y,80500,7.0,20,20
Taizo,Fraysseix,504,188-1516,BERWICK,LA,70342,S,N,99000,6.0,4500,0
Grzegorz,Tuuliniemi,787,197-2055,PONCE,PR,731,S,N,20000,0.0,0,0
Jing,Kikuchi,260,157-1218,CLINTON,IN,47842,M,Y,40500,3.4,0,1000
Pirjo,Hutflesz,724,113-1794,COALPORT-typoALMONT,PA-typoMI,16627,S,N,83000,3.07,0,0
Hao,Hernek,505,171-2006,REDROCK,NM,88055,M,N,62000,5.3,0,0
Arupratan,Staff,203,137-1377,ROGERS,CT,6263,S,Y,69500,5.0,12750,0
Thane,Apers,505,122-1116,PREWITT,NM,87045,S,N,4000,1.7,3300,0
Viliam,Poupard,580,135-1933,MUSTANG,OK,73064,M,Y,60000,6.25,0,1000
Lofti,England,801,179-1769,LEAMINGTON,UT,84638,S,Y,100000,7.0,2475,2475
Dejan,Fleet,208,187-1588,REXBURG,ID,83441,M,N,77000,7.8,0,0
May,Rosiles,208,179-1670,KIMBERLY,ID,83341,S,Y,95500,7.8,3300,3300
Anker,Katsaggelos,320,146-2085,REDLAKE,MN,56671,S,N,10000,5.35,3300,0
Ikuko,Berk,406,111-1061,GLENDIVE-typoHARTMAN,MT-typoGA,59330,S,Y,63000,6.9,1900,1900
