FName,LName,AreaCode,Phone,City,State,Zip,MaritalStatus,HasChild,Salary,Rate DOUBLE,SingleExemp,ChildExemp
Luigia,Kaka,978,107-2067,BOSTON-typoMADISON LAKE,MA-typoWV,2114,S,Y,24500,5.3,3575,1000
Rafik,Huberman,573,111-1705,KANSAS CITY,MO,64154,M,N,69000,6.0,0,0
Anshul,Fornaciari,717,116-1787,YORK,PA,17406,S,Y,49000,3.07,0,0
Nat,Womack,785,104-1843,MANKATO,KS,66956,M,N,9000,3.5,0,0
Meng,Cui,502,116-1786,SALEM-typoNORTH FORT MYERS,KY-typoIA,42078,S,Y,77500,6.0,20,20
Takeaki,Guillier,423,125-1037,SOUTH PITTSBURG,TN,37380,M,Y,62000,0.0,0,0
JongMin,Sogomonyan,870,134-1978,PEACH ORCHARD,AR,72453,S,Y,53000,7.0,20,20
Samphel,Billingsley,510,144-1174,LINCOLN ACRES,CA,91947,S,N,5000,1.0,87,0
Zoltan,Poncelet,601,170-1447,PITTSBORO,MS,38951,M,Y,84000,5.0,0,1500
Haran,Noakes,808,113-1701,HONOLULU,HI,96839,M,Y,53500,8.25,0,1040
Jerri,Grandage,203,103-1345,LAKESIDE,CT,6758,M,Y,19000,5.0,0,0
Bruno,Weedon,732,190-1069,FRANKLIN-typoMADISON LAKE,NJ-typoIA,7416,M,N,26500,1.5025104,0,0
Augustus,Rachid,503,184-1163,MADISON LAKE,OR-typoWV,97402,M,Y,8500,9.0,0,159
Klemens,Akl,860,107-1238,POMFRET CENTER,CT,6259,S,N,92000,5.0,12750,0
Uffe,Vernalde,786,148-1491,NOKOMIS,FL,34274,M,N,14500,0.0,0,0
Supriya,Sillion,504,195-1969,NAPOLEONVILLE,LA,70390,M,N,28000,6.0,0,0
Meenakshisundaram,Macrosson,479,128-2089,LAMAR,AR,72846,S,Y,14000,3.5340028,20,20
Meiyappan,Pennino,225,142-1583,LA PLACE,LA,70068,M,Y,15000,2.8,0,1000
Masafumi,Zongker,917,101-1125,RUSHVILLE,NY,14544,M,N,78000,4.405488,0,0
Tingfang,Gerstenkorn,307,159-1380,MANVILLE,WY,82227,S,N,33000,0.0,0,0
Zhi,Chappelet,509,180-1712,BELFAIR-typoNORTH FORT MYERS,WA-typoMI,98528,M,Y,62000,0.0,0,0
Yiannakis,Krohm,636,147-1075,HARRISBURG,MO,65256,M,N,1500,1.78125,0,0
Iabelle,Behm,907,189-1755,ALMONT,AK-typoMI,99671,S,Y,11500,0.0,0,0
Kris,Mezei,603,132-1070,DOVER,NH,3820,S,Y,98000,0.0,0,0
Olivera,Gurer,337,178-1313,COUSHATTA,LA,71019,S,N,25500,6.0,4500,0
Tomaoo,Thibadeau,971,121-1371,ARLINGTON,OR,97812,S,Y,4500,6.897436,159,159
Darwyn,Mints,270,151-1733,HICKORY,KY,42051,M,Y,10500,2.4166667,0,20
Ellis,Jacquart,478,174-1081,HOSCHTON,GA,30548,M,Y,82500,6.0,0,3000
Hongyuan,Lindblad,970,157-1096,CAPULIN,CO,81124,S,N,88500,4.63,0,0
Ganapathy,Perri,802,127-1482,GREENSBORO BEND,VT,5842,M,Y,55500,4.109324,0,3300
Zhenzhong,Frauenstein,205,109-1236,COKER,AL,35452,S,Y,62000,5.0,1500,300
Atef,Peyn,405,166-1599,TULSA,OK,74105,M,Y,81000,6.25,0,1000
Reinhold,Reenskaug,270,114-1016,ALMONT,KY-typoWV,40576,S,N,12500,2.5277777,20,0
Estrella,Oberweis,402,179-1441,HAIGLER,NE,69030,S,N,61000,6.84,103,0
Helga,Cochran,520,106-1129,PHOENIX,AZ,85078,M,Y,51000,3.5054998,0,2300
Loan,Heckroth,508,175-1021,BRIMFIELD,MA,1010,S,Y,27500,5.3,3575,1000
Kasi,Wolpe,847,133-1001,CARPENTERSVILLE,IL,60110,M,Y,86500,3.0,0,2000
Goos,Mines,661,159-1979,HYDESVILLE,CA,95547,S,Y,9500,1.7509613,87,272
Itsuko,Barbacci,505,109-2040,SANTA FE,NM,87594,S,N,93500,5.3,3300,0
Ronit,Diebold,731,161-1167,MEMPHIS,TN,38136,M,N,68000,0.0,0,0
Ruddy,Hentze,947,175-1789,MATTAWAN,MI,49071,M,Y,89500,3.9,0,3100
Adadeji,Eckstein,701,100-1946,MADDOCK,ND,58348,M,N,23000,2.1,0,0
Aaron,Dedrick,610,110-1352,SHAWANESE,PA,18654,S,N,4500,3.07,0,0
Atsufumi,Hamfelt,401,171-2076,HARTMAN,RI-typoCT,2876,S,N,53000,0.0,0,0
Bianca,Haldar,304,130-1777,CHAUNCEY,WV,25612,M,N,24000,3.98,0,0
Soren,Kienzler,406,120-1163,HATHAWAY,MT,59333,S,N,35500,6.9,1900,0
Xiaoheng,Marathe,435,109-1430,SANTA CLARA,UT,84765,M,Y,19000,7.0,0,2475
Irah,Poletto,305,117-1322,MADISON LAKE,FL-typoWV,33991,S,N,95000,0.0,0,0
Saso,Abbas,254,196-1530,HOUSTON,TX,77010,S,N,90500,0.0,0,0
Kellogg,Frison,939,159-1425,SAN JUAN,PR,919,S,N,24500,0.0,0,0
Srinivasa,Herner,928,183-1273,COLORADO CITY,AZ,86021,S,N,39000,3.3195,2100,0
Avikam,Maslen,304,134-1712,ONEGO,WV,26886,M,Y,47500,5.625,0,2000
Silke,Tuuliniemi,419,174-1053,MC DONALD,OH,44437,M,Y,53500,2.3219514,0,1300
Christoph,Dubinsky,731,141-1643,DAYTON,TN,37321,S,Y,22500,0.0,0,0
Nanning,Grady,858,109-1565,OCEANSIDE,CA,92052,S,Y,25000,5.410157,87,272
Ziva,Hruby,712,107-1489,LAKE MILLS,IA,50450,S,N,500,0.36,40,0
Schuichi,Murga,808,153-1432,KOLOA,HI,96756,M,N,64000,8.25,0,0
Oliver,Babcock,770,116-1230,ATLANTA,GA,30399,M,N,42000,6.0,0,0
Mabry,Baucke,505,113-1676,HOBBS,NM,88242,M,N,8500,2.7285714,0,0
Rivka,Wavrik,808,102-1150,LAHAINA,HI,96761,S,N,99500,8.25,1040,0
Chams,Stieger,505,120-1163,FAYWOOD,NM,88034,S,Y,83500,5.3,3300,3300
Chenghui,Papsdorf,406,135-1760,TROY,MT,59935,S,N,93500,6.9,1900,0
Merritt,Goli,337,169-1986,TALLULAH,LA,71282,M,N,16000,3.12,0,0
Pijush,Megson,423,100-1692,HUNTLAND,TN,37345,S,Y,500,0.0,0,0
Seungyup,Khetawat,317,106-1152,DEPUTY,IN,47230,M,N,69500,3.4,0,0
Ranan,Post,479,170-1547,MARCELLA,AR,72555,M,Y,28000,6.8804827,0,20
Yingxu,Thummel,717,172-1204,NEW BUFFALO,PA,17069,M,Y,96500,3.07,0,0
Mihnea,Steinbrunn,920,191-2092,STAR PRAIRIE,WI,54026,M,N,67000,5.6105385,0,0
Jaechun,Schultis,971,175-1211,PORTLAND,OR,97282,S,N,70000,9.0,159,0
Yusaku,Juste,435,141-1337,CANNONVILLE,UT,84718,S,N,23500,7.0,2475,0
Jakub,Krohn,203,119-1980,STAFFORD,CT,6075,M,N,34000,5.0,0,0
Xingong,Witschorik,208,124-1012,HOWE,ID,83244,M,N,77500,7.8,0,0
Gouhua,Alimohamed,919,143-1371,KITTRELL,NC,27544,S,Y,68000,7.159091,3300,3300
Yadran,Maloney,202,166-1465,WASHINGTON,DC,20073,S,Y,20500,6.8625,1370,1370
Maroin,Giacobazzi,253,118-1705,SEATTLE,WA,98125,M,Y,73500,0.0,0,0
Surath,Cyne,515,163-1776,OTLEY,IA,50214,S,N,40000,6.339211,40,0
Honesty,Guernic,203,141-1182,ANSONIA,CT,6401,S,Y,32000,5.0,12750,0
Tzusheng,Futatsugi,808,183-1439,KANEOHE-typoMADISON LAKE,GA,96744,M,N,39000,8.0697365,0,0
Matt,Linsker,319,115-1688,ORIENT,IA,50858,M,N,30500,4.872621,0,0
Piercarlo,Heyderhoff,425,160-1547,LONGBRANCH,WA,98351,M,Y,20500,0.0,0,0
Guozhong,Daszczuk,218,150-1336,WEBSTER,MN,55088,S,Y,67500,7.85,3300,3300
Menkae,Bernini,351,143-1671,LEEDS,MA,1053,M,N,35500,5.3,0,0
Daphna,Rusinkiewicz,612,133-1850,RENVILLE,MN,56284,S,Y,83000,7.85,3300,3300
Eishiro,Upadhyaya,843,180-1402,COLUMBIA,SC,29223,S,N,500,2.5,3300,0
Cecilia,Plessier,404,199-2093,MAYSVILLE,GA,30558,M,N,58500,6.0,0,0
Yiyun,Voisard,402,190-1450,REYNOLDS,NE,68429,S,N,72000,6.84,103,0
Nurith,Anjan,504,189-2030,AKERS,LA,70421,M,Y,26000,6.0,0,1000
Vincenzo,Strole,504,176-1163,SHREVEPORT,LA,71151,S,Y,50500,6.0,4500,1000
Frantz,Nytro,954,173-1756,ORLANDO,FL,32872,M,N,60500,0.0,0,0
Keiji,Toyoshima,262,101-1948,CLAM LAKE,WI,54517,M,N,63500,5.549725,0,0
Guylaine,Tolly,848,171-1103,CEDAR KNOLLS,NJ,7927,M,N,10500,1.4,0,0
Joann,Vines,229,122-1306,AUGUSTA,GA,30913,M,Y,41500,6.0,0,3000
Efraim,Kluthe,512,169-1943,ALMONT,IA,79942,S,N,58500,0.0,0,0
Enshao,Phua,605,164-1956,SENECA,SD,57473,S,N,90000,0.0,0,0
Kouichi,Kishida,939,198-1715,SAN JUAN,PR,902,S,Y,500,0.0,0,0
Debasis,Ihrig,951,140-1809,LOS ALAMITOS,CA,90721,S,N,83500,9.3,87,0
Hugues,Siler,843,108-1853,NORWAY,SC,29113,M,N,15000,7.0,0,0
Sharada,Himler,732,196-1139,PORT REPUBLIC,NJ,8241,S,N,22000,1.4315417,1000,0
Minghui,Fraysse,775,108-1538,OWYHEE,NV,89832,M,Y,28000,0.0,0,0
Seraphin,Shiran,808,164-1184,LAUPAHOEHOE,HI,96764,S,Y,26500,5.8164473,1040,1040
Mriganka,Vauclair,254,174-1036,NEW BRAUNFELS,TX,78135,S,N,29500,0.0,0,0
Yexuan,Heiman,515,133-1971,MILES,IA,52064,S,N,26000,4.1779203,40,0
Takahiro,Guangyi,907,171-1474,SHISHMAREF,AK,99772,M,N,12500,0.0,0,0
Arunachalam,Verloop,913,101-1157,BUSHTON,KS,67427,S,Y,70000,6.45,2250,2250
Amichai,Feigelson,205,197-1371,MONTGOMERY,AL,36114,S,N,94500,5.0,1500,0
Ivor,Rauhe,202,111-1536,WASHINGTON,DC,20037,M,N,81500,9.0,0,0
Grigorii,Hodge,704,149-1432,WALSTONBURG,NC,27888,S,Y,3000,6.0,3300,3300
Rei,Kawagoe,860,193-1722,RIVERTON,CT,6065,S,Y,64000,5.0,12750,0
Meera,Walinsky,203,114-1271,HARTFORD-typoHARTMAN,MI,6152,M,Y,31500,5.0,0,0
Maura,Kuroshev,970,103-1313,LITTLETON,CO,80122,S,N,58000,4.63,0,0
Junji,Gohl,319,146-1390,MINEOLA,IA,51554,M,Y,59500,8.98,0,40
Xining,Nilsson,901,100-1233,OCOEE,TN,37361,S,N,63000,0.0,0,0
Qujun,Guggino,702,137-1006,AMARGOSA VALLEY,NV,89020,S,N,56500,0.0,0,0
Klaudia,Rusmann,970,198-1909,COLORADO SPRINGS,CO,80912,S,N,56500,4.63,0,0
Mino,Gimarc,815,156-1894,WATSON,IL,62473,S,N,42500,3.0,2000,0
Houman,Benveniste,907,101-1170,ANCHORAGE,AK,99509,M,Y,88500,0.0,0,0
Nestor,Wichert,401,101-1005,GREENE,RI,2827,S,Y,41000,0.0,0,0
Takashige,Esbelin,907,159-1826,ANAKTUVUK PASS,AK,99721,S,Y,3000,0.0,0,0
Mari,Ramsden,773,167-1618,RIO,IL,61472,M,Y,77000,3.0,0,2000
Iztok,Bartley,570,101-1283,DAUPHIN,PA,17018,M,Y,49500,3.07,0,0
Nozomu,Maquelin,206,144-1922,MOSES LAKE,WA,98837,M,Y,19500,0.0,0,0
Enea,Gargouri,917,138-1978,ERIEVILLE,NY,13061,S,N,51000,4.2490854,0,0
Liane,Eskilson,701,153-1977,JAMESTOWN,ND,58401,M,N,13000,2.1,0,0
Hussam,Nyce,314,168-1856,OSCEOLA,MO,64789,M,N,92000,6.0,0,0
Alf,Heilandt,917,189-1555,MOUNT VERNON,NY,10557,M,Y,37500,4.170884,0,1000
Edel,Clemmensen,870,192-1620,CAVE CITY,AR,72521,S,N,68000,7.0,20,0
Naohisa,Suomi,302,186-1459,DOVER-typoNORTH FORT MYERS,DE-typoIA,19905,M,Y,78000,5.95,0,110
Staphane,Borrmann,939,169-1943,TOA ALTA,PR,953,M,Y,86500,0.0,0,0
Ioanna,Forcade,412,104-1841,BANGOR,PA,18013,M,N,22000,3.07,0,0
Emmett,Bracha,603,172-1768,TILTON-typoHARTMAN,NH-typoGA,3298,M,N,73000,0.0,0,0
Cohavit,Lockwood,787,180-1201,BAYAMON,PR,959,M,N,92000,0.0,0,0
Okan,Prieve,802,153-1148,NORTHFIELD,VT,5663,M,N,35500,3.7114146,0,0
Xiangyu,Musin,931,104-1378,EVA-typoNORTH FORT MYERS,TN-typoIA,38333,S,Y,23500,0.0,0,0
Elin,Gerard,336,112-1471,TAYLORSVILLE,NC,28681,S,N,12000,6.0,3300,0
Kayoko,Apperley,620,131-1103,WOODSTON,KS,67675,M,N,83500,6.45,0,0
Manuel,Kohnert,931,186-1831,MONTEREY,TN,38574,M,N,7000,0.0,0,0
Feniosky,Synnes,712,148-1595,DES MOINES,IA,50313,S,N,21000,3.4060307,40,0
Sadashiva,Daijavad,404,168-1469,MOULTRIE,GA,31776,M,Y,58000,6.0,0,3000
Concettina,Cheriton,939,109-1937,SAN JUAN,PR,925,S,Y,60000,0.0,0,0
Sami,Joeris,202,173-1954,WASHINGTON,DC,20221,S,N,51000,9.0,1370,0
Tateaki,Eckstein,480,106-1703,PHOENIX,AZ,85004,S,N,21000,3.0405,2100,0
Walt,Cassaro,256,140-1401,CORDOVA,AL,35550,M,Y,12500,5.0,0,300
Qiuhui,Dovidio,443,107-1140,BALTIMORE,MD,21275,M,N,28000,4.75,0,0
Morioka,Szanser,307,161-1810,BURNS,WY,82053,M,Y,37500,0.0,0,0
Photios,Ponighaus,808,127-1128,KIHEI,HI,96753,S,Y,44000,8.25,1040,1040
Matthew,Jesus,615,167-1616,DUCKTOWN,TN,37326,S,Y,49000,0.0,0,0
Saydean,Benz,612,130-1576,BIGFORK-typoNORTH FORT MYERS,MN-typoCT,56628,M,Y,64500,7.6973853,0,3300
Miyoki,Schlegel,206,110-1199,VANCOUVER,WA,98660,S,Y,61500,0.0,0,0
Nobumitsu,Mahafzah,518,118-1378,ROCHESTER,NY,14673,M,N,67500,4.3446646,0,0
Anno,Matyska,660,182-1026,HOLLAND,MO,63853,M,Y,82000,6.0,0,1200
Mathis,Lanka,828,126-1602,MANTEO,NC,27954,M,N,30000,6.361888,0,0
Jackie,Lovell,478,130-1773,WILEY,GA,30581,S,Y,18500,6.0,2700,3000
Yael,Kambhampati,256,187-1662,MOBILE,AL,36689,S,N,57500,5.0,1500,0
Sekhar,Zabih,616,123-1833,GRAND RAPIDS,MI,49512,M,Y,2000,3.9,0,3100
Keshab,Bentlage,804,187-1238,POUNDING MILL,VA,24637,M,N,100000,5.75,0,0
Plamena,Boffa,719,191-1864,WETMORE,CO,81253,M,Y,69000,4.63,0,0
Zoltan,Mykkeltveit,941,152-1671,INGLIS,FL,34449,M,N,67500,0.0,0,0
Jozsef,Burnhill,302,181-1384,FENWICK ISLAND,DE,19944,M,Y,16500,2.9840908,0,110
Manuvir,Noonan,256,182-2040,MORRIS,AL,35116,S,N,32500,5.0,1500,0
Wanjiun,Kruiskamp,304,150-1532,ROSEMONT,WV,26424,M,Y,57500,6.325,0,2000
Lionello,Dongha,971,118-1625,EUGENE,OR,97408,S,N,99000,9.0,159,0
Wenyi,Baru,801,166-1295,LA VETA,UT-typoWV,84751,M,Y,55000,7.0,0,2475
Sigmar,Tchuente,308,165-1162,LAWRENCE,NE,68957,M,N,40000,6.84,0,0
Ladan,Ulman,270,113-1522,TUTOR KEY,KY,41263,S,N,77000,6.0,20,0
Yongqiao,Stuckey,479,124-1216,FORT SMITH,AR,72917,M,N,75000,7.0,0,0
Aduri,Breunig,425,139-1847,EVERETT,WA,98206,S,N,59000,0.0,0,0
Jeannette,Fontana,302,134-1691,LA VETA,DE-typoIA,19887,M,N,3500,2.2,0,0
Uisok,Schlattmann,215,112-1967,WEST MIDDLETOWN,PA,15379,M,N,34000,3.07,0,0
Juichirou,Litzkow,615,126-1457,CROSSVILLE,TN,38558,S,Y,76000,0.0,0,0
Gur,Seppanen,907,193-1830,JUNEAU,AK,99850,S,Y,33500,0.0,0,0
Sukemitsu,Savaria,434,187-1445,LYNCHBURG,VA,24501,S,N,53000,5.75,900,0
Manjote,Burkhard,234,136-1156,RUSSELLVILLE,OH,45168,M,Y,35000,1.7078462,0,1300
Ambrose,Autexier,406,159-1355,CARDWELL,MT,59721,S,Y,31000,6.9,1900,1900
Gyungho,Wielonsky,623,130-1720,MESA,AZ,85274,S,N,93500,4.16425,2100,0
Diann,Caron,614,115-1967,CAREY,OH,43316,S,N,43500,1.9900026,1300,0
Motofumi,Cerone,228,199-1605,SANDHILL,MS,39161,S,N,8500,4.4,6000,0
Ila,Lesperance,952,176-1379,HITTERDAL,MN,56552,M,N,32000,5.963127,0,0
Nicklas,D'Agostino,802,197-1414,BROWNSVILLE,VT,5037,S,N,90500,4.805665,3300,0
Bluma,Wijshoff,605,139-1319,SCOTLAND,SD,57059,M,Y,85000,0.0,0,0
Werther,Kirchgaassner,801,184-1205,MENDON,UT,84325,S,N,56500,7.0,2475,0
Mones,Trzewik,207,112-1388,WEST KENNEBUNK,ME,4094,S,Y,11500,5.2974453,2850,2850
Maja,Maiorov,267,194-2007,BARTO,PA,19504,M,N,82000,3.07,0,0
Perla,Heidenreich,717,174-2099,HARTSTOWN,PA,16131,S,Y,19000,3.07,0,0
Kristin,Weismantel,419,131-1344,WELLSTON,OH,45692,S,Y,21000,1.243118,1300,1300
Raymonde,Ajjanagadde,605,192-1860,VALLEY SPRINGS,SD,57068,M,N,91500,0.0,0,0
Nestor,Leduc,701,125-1059,WIMBLEDON,ND,58492,M,Y,33500,2.1440504,0,3300
Enver,Drexl,478,197-1535,APPLING,GA,30802,M,Y,99500,6.0,0,3000
Aiqun,Getfert,276,145-1000,COBBS CREEK,VA,23035,M,Y,34500,5.75,0,900
Stefanos,Hensel,775,126-1647,PAHRUMP,NV,89060,S,N,76500,0.0,0,0
Thirumalai,Standing,308,179-1085,TRUMBULL,NE,68980,S,N,21500,5.952033,103,0
Marjan,Mennie,267,193-1844,PITTSBURGH,PA,15220,M,Y,3500,3.07,0,0
Wieb,Derstine,248,164-1491,KALAMAZOO-typoLA VETA,MI-typoCT,49005,S,N,10000,3.9,3100,0
Vinay,Dale,786,186-1264,BRADENTON,FL,34204,M,Y,48500,0.0,0,0
Mohamadou,Presttun,931,178-1761,KNOXVILLE,TN,37938,M,N,9500,0.0,0,0
Hiromu,Moudini,414,190-2044,OSHKOSH,WI,54901,S,Y,30500,4.9763455,700,400
Georgia,Reiterman,304,166-1672,CANVAS,WV,26662,M,N,26500,4.155,0,0
Roar,Zongming,732,198-1242,SERGEANTSVILLE,NJ,8557,M,N,85000,2.4251041,0,0
Daryl,Yamagami,304,130-1251,TROY,WV,26443,S,N,35000,4.75,2000,0
Ivailo,Samarapungavan,304,136-1990,WEST MILFORD,WV,26451,S,Y,11500,3.105,2000,2000
Kan,Nori,541,119-1132,SALEM-typoNORTH FORT MYERS,IA,97309,M,Y,32000,9.0,0,159
Weigang,Stiles,716,114-1915,HANNAWA FALLS,NY,13647,M,Y,94500,4.501067,0,1000
Coimbatore,Toman,720,176-1292,LA VETA,CO-typoWV,81012,M,N,95000,4.63,0,0
Vivian,Pavlopoulou,949,139-1819,JACUMBA,CA,91934,M,Y,85500,9.3,0,272
Rosita,Piccinini,325,172-1487,COMBES,TX,78535,M,Y,33000,0.0,0,0
Stana,Masand,563,123-1997,PULASKI,IA,52584,S,N,58000,8.98,40,0
Hamish,Hodel,939,130-1337,AIBONITO,PR,705,S,Y,6000,0.0,0,0
Jieyu,Clarysse,440,107-1115,EDISON,OH,43320,M,N,68500,2.8198743,0,0
Markku,Carrera,907,191-1348,WILLOW,AK,99688,S,Y,65000,0.0,0,0
Yasuharu,Mouchtaris,414,149-1646,BLOOMER,WI,54724,S,Y,47500,5.271723,700,400
Eugenia,Nagata,971,187-1361,WINSTON,OR,97496,M,Y,60500,9.0,0,159
Kalluri,Dresser,304,193-1113,POOL,WV,26684,S,N,7500,3.0,2000,0
Keiki,Koshors,860,153-1267,NEW BRITAIN,CT,6051,M,N,57500,5.0,0,0
Dolores,Rindone,417,185-1192,OAK GROVE,MO,64075,M,Y,16500,6.0,0,1200
Subutai,Stanion,636,109-1468,CHAFFEE,MO,63740,S,Y,100000,6.0,2100,1200
Ricardo,Kyrimis,970,158-1721,BEACON FALLS,IA,81071,S,N,61000,4.63,0,0
Emilia,Dollas,920,185-1921,AMERY,WI,54001,M,Y,92000,6.0449166,0,400
Xianlong,Abdennadher,202,187-1423,WASHINGTON,DC,20500,S,N,51500,9.0,1370,0
Wolffried,McDaniel,765,190-2042,SOUTH BEND,IN,46626,M,Y,99500,3.4,0,1000
Catalina,Marjeta,301,111-2010,ANNAPOLIS,MD,21411,S,Y,66000,4.75,2400,2400
Jed,Haack,307,177-2075,JEFFREY CITY,WY,82310,M,Y,40500,0.0,0,0
Niki,Petereit,304,185-1388,INDEPENDENCE,WV,26374,S,Y,41000,5.17,2000,2000
Athushi,Geidmanis,603,175-1752,WEST STEWARTSTOWN,NH,3597,M,N,56500,0.0,0,0
Gloria,Czajkowski,724,131-1135,DANBORO,PA,18916,M,Y,4500,3.07,0,0
Aryya,Hadad,239,159-1371,MIAMI BEACH,FL,33109,S,Y,98000,0.0,0,0
Shyamsundar,Douligeris,503,111-1587,GOVERNMENT CAMP,OR,97028,S,N,25500,9.0,159,0
Koki,Florissi,918,196-1600,COLONY,OK,73021,M,Y,89000,6.25,0,1000
Tomi,Kaushik,907,145-2086,KAKE,AK,99830,M,Y,93000,0.0,0,0
Zhenzhong,Balfanz,913,120-1015,EUREKA,KS,67045,M,N,54500,6.45,0,0
Dayne,Kouzes,939,176-1320,JUNCOS,PR,777,S,Y,40500,0.0,0,0
Huatian,Normark,720,172-1922,MASONVILLE,CO,80541,M,Y,20500,4.63,0,0
Jonghyun,Vignat,435,194-1909,CORINNE,UT,84307,M,Y,14500,7.0,0,2475
Hosahalli,Flass,206,140-1537,NAHCOTTA,WA,98637,M,Y,2500,0.0,0,0
Yannich,Giorcelli,208,136-1428,COEUR D ALENE,ID,83816,S,N,55000,7.8,3300,0
Kaladhar,Schkolnick,307,153-1923,DEVILS TOWER,WY,82714,S,N,7500,0.0,0,0
Dorota,Crvenkovic,551,154-1327,MARTINSVILLE,NJ,8836,M,Y,4500,1.4,0,1500
Watts,Terwiesch,360,152-1523,LONG BEACH,WA,98631,M,N,61500,0.0,0,0
Bernahrd,Amsterdam,207,111-1252,PENOBSCOT,ME,4476,M,N,40500,8.5,0,0
Mejar,Salvesen,757,115-1646,ARCOLA,VA,20107,S,Y,66500,5.75,900,900
Len,Weismantel,860,114-1211,WASHINGTON DEPOT,CT,6794,S,N,61000,5.0,12750,0
Uta,Michaelski,505,136-2042,PERALTA,NM,87042,S,Y,99500,5.3,3300,3300
Wunnava,Gargouri,435,110-1112,MOUNT PLEASANT,UT,84647,M,N,47000,7.0,0,0
Weikai,Soderlund,804,158-1485,HACKSNECK,VA,23358,M,Y,36500,5.75,0,900
Aurora,Sury,787,191-1928,MAYAGUEZ,PR,682,S,Y,39000,0.0,0,0
Nong,Czyzowicz,410,128-1097,BALTIMORE-typoALMONT,IA,21285,M,Y,80500,4.75,0,2400
Foued,Almasi,571,131-1684,MILFORD,VA,22514,M,N,53000,5.75,0,0
Justinian,Kolinko,775,106-2059,SPARKS,NV,89435,S,N,20500,0.0,0,0
Jost,Schultis,515,190-1759,CUMMING,IA,50061,M,N,64000,8.98,0,0
Hidenosuke,Litzkow,412,180-1148,FALLS CREEK,PA,15840,S,N,25500,3.07,0,0
Tooru,Pidd,224,105-1042,BEACON FALLS,IL-typoWV,61239,M,Y,28500,3.0,0,2000
Krys,Ylonen,701,136-1665,ALMONT,ND-typoWV,58737,M,Y,7000,2.1,0,3300
Gur,Grignetti,229,170-1707,MOLENA,GA,30258,M,N,19000,6.0,0,0
Jean,Hehmann,505,155-1484,YESO,NM,88136,S,N,21000,5.3,3300,0
Yih,Bozinovic,912,129-1354,MARIETTA,GA,30065,M,N,49000,6.0,0,0
Pramode,Struble,414,100-1108,MILWAUKEE,WI,53268,S,N,38000,5.106659,700,0
Lennart,Smaragdakis,857,159-1625,ERVING,MA,1344,M,Y,81500,5.3,0,1000
Moty,Waterhouse,317,190-1043,FRANKFORT,IN,46041,M,Y,76500,3.4,0,1000
Hans,Sugiura,304,113-2033,OSAGE,WV,26543,M,N,12000,3.14,0,0
Seongyeol,Mynard,307,113-2007,YODER,WY,82244,M,N,23000,0.0,0,0
Canming,Broda,912,174-1480,UPATOI,GA,31829,M,N,55000,6.0,0,0
Wieslaw,Dendrinos,207,181-1046,RANDOLPH,ME,4346,M,N,17500,8.14416,0,0
Gilberto,Sestoft,907,170-1375,EEK,AK,99578,M,Y,47500,0.0,0,0
Windsor,Poulin,252,137-1683,GREENSBORO,NC,27413,S,N,89000,7.5996504,3300,0
Taketo,Eskridge,980,125-1910,HENRIETTA,NC,28076,S,Y,23000,6.215035,3300,3300
Noam,Plummer,912,179-1267,GRANTVILLE,GA,30220,M,Y,51500,6.0,0,3000
Narendra,Hanakawa,202,127-1101,WASHINGTON,DC,20241,M,Y,74000,9.0,0,1370
Dechang,Moshkow,620,195-1530,MORLAND,KS,67650,M,N,54000,6.45,0,0
Prentiss,Menezes,787,155-1543,CIDRA-typoMADISON LAKE,PR-typoCT,739,M,N,87000,0.0,0,0
Barry,Alborghetti,205,142-1317,PENNINGTON,AL,36916,M,N,69500,5.0,0,0
Gerco,Suraweera,626,129-1126,KINGSBURG,CA,93631,S,N,77000,9.3,87,0
Tarik,Ndumu,775,110-1661,LAS VEGAS,NV,89117,M,N,16000,0.0,0,0
Wolfram,Conti,307,112-1967,LA BARGE,WY,83123,S,Y,88500,0.0,0,0
Floriana,Nassor,505,191-1693,ALBUQUERQUE,NM,87113,M,N,82000,5.3,0,0
Wagar,Mezzalama,870,130-1174,OARK,AR,72852,S,Y,61500,7.0,20,20
Ilies,Fedou,706,144-1399,LULA,GA,30554,S,N,47000,6.0,2700,0
Juhani,Muchinsky,205,176-1303,CITRONELLE,AL,36522,S,N,32500,5.0,1500,0
Babubhai,Banh,757,185-1059,AXTON,VA,24054,S,N,33500,5.75,900,0
Dajun,Reitz,623,100-1919,MADISON LAKE,AZ-typoWV,85318,S,Y,94500,4.17975,2100,2300
Narsingh,Piney,757,131-1330,ELLISTON,VA,24087,S,Y,31000,5.75,900,900
Zena,Bignone,636,108-1874,SAINT CHARLES,MO,63302,S,N,78000,6.0,2100,0
Jiakeng,Koschke,740,134-1633,MARION,OH,43301,M,Y,68500,2.8198743,0,1300
Jef,Faust,270,132-1304,MADISON LAKE,WV,40734,M,N,29000,3.4444444,0,0
Engelbert,Borowsky,605,170-2081,TRIPP,SD,57376,S,Y,14000,0.0,0,0
Hwang,Nagashima,347,133-1057,ROMULUS,NY,14541,S,N,39000,4.179573,0,0
Abdelhak,Scholten,651,148-1865,ROCKVILLE,MN,56369,S,N,64000,7.670704,3300,0
Mitsuhisa,Kusakabe,808,178-1902,HALEIWA,HI,96712,M,Y,41000,8.25,0,1040
